item_id,restaurant_id,item_name,category,price,is_available,is_veg,calories
ITEM01022,REST0113,Deliver Vertical Mindshare,Breads,344.88,True,False,420
ITEM01023,REST0179,Scale Seamless Platforms,Desserts,331.34,True,True,344
ITEM01024,REST0169,Visualize E-Business Infrastructures,Starters,199.33,True,False,123
ITEM01025,REST0065,Transform Scalable Infrastructures,Rice,504.92,True,True,656
ITEM01026,REST0193,Drive Ubiquitous Roi,Starters,152.88,True,True,800
ITEM01027,REST0101,Incentivize Collaborative Functionalities,Main Course,248.36,True,True,502
ITEM01028,REST0168,Leverage Magnetic Functionalities,Starters,355.53,True,False,472
ITEM01029,REST0018,Cultivate Sticky Experiences,Breads,526.97,True,True,385
ITEM01030,REST0164,Disintermediate Wireless Communities,Main Course,280.2,True,True,540
ITEM01031,REST0031,Incubate Killer Users,Rice,269.23,True,False,694
ITEM01032,REST0054,Mesh Collaborative Schemas,Desserts,368.75,False,True,833
ITEM01033,REST0063,Unleash Sticky E-Commerce,Desserts,224.18,True,False,451
ITEM01034,REST0001,Optimize End-To-End Web Services,Main Course,440.05,True,True,318
ITEM01035,REST0180,Re-Contextualize Frictionless Roi,Combos,186.78,True,False,584
ITEM01036,REST0185,Revolutionize Intuitive E-Commerce,Combos,502.76,True,False,542
ITEM01037,REST0009,Transform Scalable Initiatives,Starters,199.79,True,False,317
ITEM01038,REST0120,Productize Interactive Action-Items,Combos,595.99,True,False,801
ITEM01039,REST0092,Enable Viral Markets,Beverages,224.05,True,False,166
ITEM01040,REST0090,Matrix Synergistic Action-Items,Beverages,533.35,True,True,130
ITEM01041,REST0116,Evolve Ubiquitous Channels,Desserts,268.55,True,False,421
ITEM01042,REST0056,Harness Visionary Metrics,Beverages,185.33,True,False,349
ITEM01043,REST0175,Optimize Customized Interfaces,Main Course,174.39,True,True,665
ITEM01044,REST0003,Expedite Real-Time Content,Beverages,517.61,True,False,109
ITEM01045,REST0130,Facilitate Strategic Initiatives,Breads,219.81,True,True,777
ITEM01046,REST0054,Matrix Wireless Convergence,Desserts,236.21,True,True,384
ITEM01047,REST0037,Innovate Ubiquitous Interfaces,Rice,158.35,True,True,252
ITEM01048,REST0184,Implement Front-End Mindshare,Beverages,578.73,True,False,643
ITEM01049,REST0159,Transform Enterprise Paradigms,Breads,184.61,True,False,628
ITEM01050,REST0097,Architect Plug-And-Play Supply-Chains,Breads,186.09,True,False,470
ITEM01051,REST0012,Synthesize Ubiquitous Roi,Main Course,569.14,True,True,400
ITEM01052,REST0186,Re-Intermediate Collaborative Interfaces,Desserts,545.49,True,False,245
ITEM01053,REST0195,Strategize Customized Technologies,Main Course,186.9,True,False,686
ITEM01054,REST0112,Enhance Value-Added Experiences,Rice,525.6,True,True,735
ITEM01055,REST0154,Target Leading-Edge Deliverables,Rice,187.4,True,False,151
ITEM01056,REST0078,Enhance Virtual Infrastructures,Starters,96.46,True,True,503
ITEM01057,REST0140,Utilize Extensible Deliverables,Rice,501.2,True,True,801
ITEM01058,REST0090,Productize Extensible E-Commerce,Desserts,474.36,True,False,240
ITEM01059,REST0144,Transition Real-Time Web Services,Combos,212.07,True,True,187
ITEM01060,REST0181,Unleash Mission-Critical Roi,Combos,99.58,False,False,526
ITEM01061,REST0072,Deploy End-To-End Relationships,Desserts,163.54,True,False,183
ITEM01062,REST0177,Embrace Cutting-Edge Convergence,Main Course,474.08,True,True,342
ITEM01063,REST0177,Drive Cross-Platform Schemas,Breads,580.61,True,True,205
ITEM01064,REST0092,Enhance Distributed E-Business,Starters,192.45,True,False,703
ITEM01065,REST0007,Evolve Rich Portals,Combos,500.04,True,True,454
ITEM01066,REST0015,Deliver 24/365 Experiences,Combos,175.36,True,False,120
ITEM01067,REST0105,E-Enable Synergistic Mindshare,Rice,423.78,True,False,105
ITEM01068,REST0164,Revolutionize Sticky E-Commerce,Breads,95.99,True,False,320
ITEM01069,REST0072,Cultivate 24/365 E-Business,Main Course,371.91,True,False,186
ITEM01070,REST0074,Streamline Vertical E-Markets,Beverages,198.05,True,True,791
ITEM01071,REST0143,Reinvent Global Infrastructures,Starters,559.22,True,True,552
ITEM01072,REST0062,Redefine 24/365 Experiences,Desserts,209.36,True,True,441
ITEM01073,REST0146,Deliver Compelling Supply-Chains,Breads,269.14,True,False,492
ITEM01074,REST0046,Reinvent B2C Solutions,Main Course,512.37,True,True,451
ITEM01075,REST0105,Cultivate Cross-Media Content,Main Course,291.05,True,False,345
ITEM01076,REST0109,Disintermediate Back-End Models,Starters,181.13,True,False,785
ITEM01077,REST0061,Optimize Bricks-And-Clicks E-Markets,Starters,351.15,True,True,212
ITEM01078,REST0121,Expedite Dynamic E-Services,Rice,512.0,True,True,682
ITEM01079,REST0043,Engineer Visionary Communities,Rice,288.25,True,False,257
ITEM01080,REST0172,Mesh Visionary Paradigms,Desserts,123.09,False,True,336
ITEM01081,REST0099,Exploit Strategic Niches,Desserts,260.7,False,False,798
ITEM01082,REST0194,Brand Revolutionary Roi,Starters,574.96,True,False,342
ITEM01083,REST0055,Architect Dot-Com Convergence,Starters,89.61,True,False,265
ITEM01084,REST0167,Harness Extensible Portals,Breads,274.64,True,False,133
ITEM01085,REST0133,Incentivize Global Portals,Rice,406.42,True,False,354
ITEM01086,REST0185,Re-Contextualize World-Class Action-Items,Main Course,93.18,True,False,401
ITEM01087,REST0112,Maximize Collaborative Metrics,Combos,239.72,True,True,319
ITEM01088,REST0143,Embrace 24/7 Channels,Combos,567.32,False,False,131
ITEM01089,REST0091,Architect Visionary Models,Combos,66.85,True,True,868
ITEM01090,REST0016,Deploy Value-Added Web-Readiness,Rice,463.46,True,True,608
ITEM01091,REST0057,Syndicate Next-Generation Applications,Rice,512.76,True,False,581
ITEM01092,REST0102,Synergize Granular Mindshare,Starters,202.38,True,False,332
ITEM01093,REST0025,Embrace Viral Vortals,Combos,168.09,True,False,314
ITEM01094,REST0022,Syndicate Web-Enabled Vortals,Starters,553.15,True,True,341
ITEM01095,REST0159,Syndicate Distributed Paradigms,Rice,470.2,True,True,344
ITEM01096,REST0123,Engage Real-Time Platforms,Beverages,112.36,True,True,119
ITEM01097,REST0162,Re-Intermediate Extensible Paradigms,Beverages,166.71,True,True,309
ITEM01098,REST0087,Enhance Viral Roi,Desserts,391.75,True,False,821
ITEM01099,REST0144,Evolve Customized Schemas,Rice,280.68,True,True,525
ITEM01100,REST0198,Syndicate World-Class Action-Items,Combos,327.3,True,True,171
ITEM01101,REST0187,Generate Leading-Edge Bandwidth,Beverages,573.35,False,False,773
ITEM01102,REST0143,Redefine 24/7 Systems,Desserts,281.13,True,True,277
ITEM01103,REST0082,Extend Cross-Platform Architectures,Desserts,534.93,True,False,622
ITEM01104,REST0102,Exploit Frictionless Mindshare,Rice,413.41,True,False,398
ITEM01105,REST0141,Brand Collaborative Portals,Desserts,116.89,True,False,365
ITEM01106,REST0024,Cultivate Cutting-Edge Methodologies,Starters,459.48,True,True,619
ITEM01107,REST0141,Iterate Wireless E-Markets,Starters,336.11,True,True,594
ITEM01108,REST0193,Incentivize Turn-Key Architectures,Starters,173.8,False,True,374
ITEM01109,REST0036,Expedite Efficient Eyeballs,Main Course,209.25,False,False,804
ITEM01110,REST0049,Re-Contextualize Proactive Synergies,Starters,356.53,True,True,870
ITEM01111,REST0082,Synergize Dynamic Metrics,Combos,380.94,False,True,152
ITEM01112,REST0048,Monetize 24/7 Relationships,Starters,582.5,False,False,707
ITEM01113,REST0097,Reinvent Cutting-Edge Technologies,Rice,520.1,True,True,499
ITEM01114,REST0102,Enhance Integrated Interfaces,Beverages,163.21,True,False,513
ITEM01115,REST0171,Redefine One-To-One E-Business,Combos,475.7,True,False,703
ITEM01116,REST0006,Seize Cross-Platform Networks,Beverages,54.56,True,False,755
ITEM01117,REST0068,Transition Out-Of-The-Box Architectures,Starters,121.39,True,False,588
ITEM01118,REST0014,Benchmark Leading-Edge Web-Readiness,Starters,159.84,True,True,601
ITEM01119,REST0030,Productize Cross-Media Roi,Starters,378.46,True,False,406
ITEM01120,REST0110,Mesh Bleeding-Edge E-Business,Desserts,157.08,False,False,516
ITEM01121,REST0008,Optimize Rich Initiatives,Rice,250.9,True,True,608
ITEM01122,REST0182,Deploy Granular Systems,Rice,183.53,True,True,629
ITEM01123,REST0066,Repurpose Bricks-And-Clicks Bandwidth,Rice,235.58,True,True,737
ITEM01124,REST0132,Benchmark Interactive Synergies,Beverages,568.35,True,True,765
ITEM01125,REST0084,Syndicate Integrated Deliverables,Combos,598.56,True,False,105
ITEM01126,REST0188,Synergize Compelling Eyeballs,Combos,427.15,True,False,521
ITEM01127,REST0120,Visualize Customized Partnerships,Main Course,364.77,True,False,550
ITEM01128,REST0053,Strategize Holistic Experiences,Beverages,439.65,True,True,526
ITEM01129,REST0099,Streamline Distributed Methodologies,Rice,474.41,True,True,489
ITEM01130,REST0074,E-Enable Open-Source Methodologies,Breads,456.46,True,False,433
ITEM01131,REST0143,Generate Distributed Channels,Main Course,95.04,True,True,547
ITEM01132,REST0100,Evolve Front-End Convergence,Starters,220.66,True,False,437
ITEM01133,REST0129,Iterate Interactive Info-Mediaries,Desserts,238.89,True,False,187
ITEM01134,REST0150,Drive Visionary Methodologies,Beverages,253.09,True,False,368
ITEM01135,REST0015,E-Enable One-To-One Convergence,Desserts,239.37,True,True,164
ITEM01136,REST0022,Innovate Impactful Platforms,Main Course,482.9,True,True,777
ITEM01137,REST0178,Reinvent World-Class Supply-Chains,Combos,461.18,True,True,163
ITEM01138,REST0048,Drive Web-Enabled E-Commerce,Breads,52.53,True,True,369
ITEM01139,REST0117,Extend Value-Added E-Commerce,Main Course,213.01,True,False,756
ITEM01140,REST0073,Re-Contextualize Revolutionary Info-Mediaries,Beverages,393.02,True,True,476
ITEM01141,REST0120,Brand Seamless Communities,Rice,116.15,True,True,880
ITEM01142,REST0179,Disintermediate Magnetic Architectures,Starters,89.16,True,False,428
ITEM01143,REST0017,Harness Intuitive Supply-Chains,Rice,505.62,True,True,617
ITEM01144,REST0106,Scale Dot-Com Solutions,Rice,298.98,False,False,732
ITEM01145,REST0083,Benchmark Innovative Channels,Beverages,520.63,False,True,520
ITEM01146,REST0104,Envisioneer Revolutionary Communities,Rice,502.95,True,False,412
ITEM01147,REST0091,Envisioneer Next-Generation Functionalities,Rice,541.35,True,False,408
ITEM01148,REST0179,Harness Clicks-And-Mortar Deliverables,Beverages,76.55,True,False,743
ITEM01149,REST0165,Re-Contextualize Magnetic Markets,Beverages,152.37,True,True,288
ITEM01150,REST0049,Envisioneer Synergistic Action-Items,Breads,212.88,True,True,820
ITEM01151,REST0059,Cultivate Next-Generation Info-Mediaries,Rice,124.93,True,False,141
ITEM01152,REST0138,Enhance Ubiquitous Communities,Main Course,317.01,True,False,689
ITEM01153,REST0030,Harness Back-End Technologies,Combos,489.44,True,False,419
ITEM01154,REST0085,Envisioneer Mission-Critical Convergence,Starters,573.15,True,True,756
ITEM01155,REST0021,Incentivize Innovative Methodologies,Desserts,539.27,False,True,544
ITEM01156,REST0034,Reinvent Cutting-Edge Solutions,Starters,301.54,True,False,473
ITEM01157,REST0073,Disintermediate Dot-Com Eyeballs,Beverages,400.07,True,True,385
ITEM01158,REST0098,Matrix Proactive Vortals,Desserts,176.88,True,True,270
ITEM01159,REST0178,Aggregate B2C Portals,Beverages,271.65,True,True,704
ITEM01160,REST0076,E-Enable Holistic Communities,Combos,529.15,False,False,362
ITEM01161,REST0175,Engage 24/365 E-Commerce,Combos,66.06,True,True,634
ITEM01162,REST0085,Implement Clicks-And-Mortar Content,Breads,343.02,True,True,241
ITEM01163,REST0084,Seize Plug-And-Play Info-Mediaries,Rice,530.04,True,True,247
ITEM01164,REST0134,Engage Intuitive Systems,Beverages,117.11,True,True,539
ITEM01165,REST0178,Synthesize Back-End Channels,Combos,590.4,True,False,727
ITEM01166,REST0109,Re-Contextualize Leading-Edge Niches,Beverages,56.82,True,True,692
ITEM01167,REST0063,Productize Magnetic Partnerships,Starters,537.37,True,True,515
ITEM01168,REST0012,Implement Strategic Mindshare,Rice,244.52,True,False,124
ITEM01169,REST0169,Integrate Compelling Convergence,Breads,122.98,True,True,726
ITEM01170,REST0159,Embrace Killer Solutions,Combos,136.55,True,True,193
ITEM01171,REST0002,Monetize Rich Infrastructures,Beverages,435.65,True,False,404
ITEM01172,REST0144,Iterate Proactive Channels,Beverages,528.9,True,False,284
ITEM01173,REST0129,Implement Leading-Edge Schemas,Beverages,402.59,True,True,382
ITEM01174,REST0132,Morph Efficient Interfaces,Starters,560.8,True,True,254
ITEM01175,REST0047,Integrate Revolutionary Deliverables,Combos,513.36,True,True,785
ITEM01176,REST0193,Innovate User-Centric E-Markets,Beverages,54.97,True,False,784
ITEM01177,REST0052,Drive Impactful Relationships,Beverages,418.19,False,False,765
ITEM01178,REST0047,Unleash Virtual Platforms,Starters,217.55,True,True,113
ITEM01179,REST0099,Synergize Best-Of-Breed E-Business,Beverages,299.98,True,False,739
ITEM01180,REST0050,Strategize Rich Vortals,Rice,101.72,True,True,440
ITEM01181,REST0045,Incentivize Clicks-And-Mortar Markets,Rice,205.15,True,True,703
ITEM01182,REST0042,Re-Contextualize Distributed Info-Mediaries,Starters,397.98,True,True,882
ITEM01183,REST0184,Innovate 24/365 Applications,Rice,170.11,True,True,833
ITEM01184,REST0071,Synergize Dynamic Experiences,Desserts,406.15,False,False,572
ITEM01185,REST0057,Generate End-To-End Interfaces,Desserts,557.67,True,False,207
ITEM01186,REST0033,Envisioneer Killer Users,Desserts,52.72,True,True,430
ITEM01187,REST0156,Monetize Scalable Schemas,Breads,482.17,True,True,639
ITEM01188,REST0114,Visualize Visionary Markets,Beverages,402.73,True,False,538
ITEM01189,REST0044,Whiteboard Scalable Markets,Breads,75.65,True,True,808
ITEM01190,REST0114,Brand Turn-Key Bandwidth,Rice,484.59,True,True,811
ITEM01191,REST0056,Engineer Collaborative Action-Items,Starters,173.49,True,False,765
ITEM01192,REST0044,Incubate Mission-Critical Interfaces,Desserts,196.2,True,True,483
ITEM01193,REST0096,Target Impactful Systems,Starters,101.43,True,True,681
ITEM01194,REST0073,Revolutionize Revolutionary Info-Mediaries,Breads,343.91,True,True,259
ITEM01195,REST0034,Morph Collaborative Mindshare,Rice,324.02,True,True,531
ITEM01196,REST0014,Engage Customized Communities,Combos,240.95,True,False,495
ITEM01197,REST0196,Enhance Granular Eyeballs,Beverages,142.81,True,True,714
ITEM01198,REST0157,Productize Plug-And-Play Communities,Combos,510.87,True,False,587
ITEM01199,REST0125,Re-Intermediate Robust Deliverables,Rice,532.01,True,True,847
ITEM01200,REST0079,Cultivate Next-Generation Mindshare,Desserts,347.32,True,False,288
ITEM01201,REST0145,Deliver Vertical E-Commerce,Rice,184.32,True,True,517
ITEM01202,REST0083,Seize Rich Solutions,Starters,102.86,True,False,442
ITEM01203,REST0137,Repurpose Synergistic Vortals,Main Course,527.7,True,False,460
ITEM01204,REST0027,Visualize Killer Systems,Desserts,102.83,True,False,208
ITEM01205,REST0177,Incubate Efficient Interfaces,Combos,57.25,True,False,400
ITEM01206,REST0165,Benchmark Turn-Key Paradigms,Beverages,308.17,True,True,467
ITEM01207,REST0156,Facilitate One-To-One Infrastructures,Desserts,452.2,True,False,354
ITEM01208,REST0050,Incubate Transparent Methodologies,Desserts,301.65,True,False,415
ITEM01209,REST0055,Whiteboard Web-Enabled Methodologies,Beverages,78.28,True,False,804
ITEM01210,REST0132,Target World-Class Info-Mediaries,Combos,429.52,True,False,170
ITEM01211,REST0098,Transition Collaborative Action-Items,Desserts,403.28,True,True,368
ITEM01212,REST0147,Expedite Innovative Action-Items,Starters,424.84,True,True,600
ITEM01213,REST0037,Engineer Dynamic Web-Readiness,Rice,166.16,True,False,308
ITEM01214,REST0132,Re-Contextualize Extensible Communities,Starters,487.63,True,False,577
ITEM01215,REST0037,Synergize Distributed Niches,Rice,313.54,True,True,275
ITEM01216,REST0179,Orchestrate Efficient Web Services,Main Course,344.99,True,False,338
ITEM01217,REST0160,Facilitate Integrated Relationships,Desserts,350.21,True,False,709
ITEM01218,REST0173,Visualize Proactive Experiences,Main Course,207.74,True,False,541
ITEM01219,REST0112,Facilitate Enterprise Convergence,Breads,187.57,True,True,700
ITEM01220,REST0012,Brand Synergistic Content,Combos,52.62,True,True,863
ITEM01221,REST0169,Aggregate Ubiquitous Infrastructures,Rice,268.14,True,True,591
ITEM01222,REST0056,Visualize Plug-And-Play Initiatives,Starters,316.81,True,False,198
ITEM01223,REST0080,Evolve Intuitive E-Services,Starters,458.54,True,False,428
ITEM01224,REST0014,Re-Intermediate Magnetic Web-Readiness,Desserts,86.64,True,False,425
ITEM01225,REST0054,Engineer Integrated Roi,Starters,558.19,True,False,544
ITEM01226,REST0191,Innovate Intuitive Deliverables,Breads,195.18,False,False,765
ITEM01227,REST0065,Engineer Cutting-Edge Architectures,Beverages,251.7,True,False,394
ITEM01228,REST0116,Innovate Ubiquitous Architectures,Starters,76.6,True,True,541
ITEM01229,REST0058,Streamline Plug-And-Play Architectures,Desserts,409.23,True,True,894
ITEM01230,REST0096,Deploy Web-Enabled Interfaces,Main Course,439.91,True,True,130
ITEM01231,REST0021,Optimize Rich Niches,Combos,560.84,True,True,230
ITEM01232,REST0004,Aggregate Sticky Schemas,Starters,235.26,True,True,827
ITEM01233,REST0073,Embrace Vertical Mindshare,Starters,191.55,True,True,626
ITEM01234,REST0127,Incentivize Granular Technologies,Starters,449.35,True,True,537
ITEM01235,REST0046,Syndicate Visionary Action-Items,Desserts,438.74,True,True,425
ITEM01236,REST0012,Reinvent Collaborative Technologies,Combos,565.42,True,True,366
ITEM01237,REST0128,Engineer Web-Enabled Mindshare,Beverages,162.93,True,False,385
ITEM01238,REST0030,Optimize Vertical Models,Starters,437.91,True,False,390
ITEM01239,REST0094,Reinvent Efficient Deliverables,Beverages,86.78,True,False,467
ITEM01240,REST0060,Unleash Back-End Methodologies,Beverages,314.2,True,False,585
ITEM01241,REST0100,Iterate Turn-Key Platforms,Combos,115.66,False,False,654
ITEM01242,REST0071,Enable 24/365 Schemas,Combos,409.23,True,False,267
ITEM01243,REST0081,Reinvent Cutting-Edge Interfaces,Breads,380.81,True,True,570
ITEM01244,REST0193,Embrace Cross-Platform E-Business,Main Course,76.86,True,True,866
ITEM01245,REST0142,Expedite B2B Bandwidth,Starters,225.79,True,True,269
ITEM01246,REST0111,Redefine Mission-Critical E-Commerce,Starters,267.27,False,False,870
ITEM01247,REST0044,Synergize Extensible Eyeballs,Starters,186.43,True,True,445
ITEM01248,REST0108,Scale Back-End Portals,Beverages,71.27,True,True,177
ITEM01249,REST0102,Deploy Holistic Functionalities,Combos,225.35,True,True,184
ITEM01250,REST0154,E-Enable Enterprise Deliverables,Rice,485.94,True,False,760
ITEM01251,REST0091,Transform Cross-Platform Infrastructures,Main Course,248.06,True,False,300
ITEM01252,REST0109,Synthesize 24/7 Vortals,Desserts,227.85,True,True,688
ITEM01253,REST0016,Monetize Best-Of-Breed Deliverables,Starters,567.96,True,True,460
ITEM01254,REST0110,Incubate Scalable Paradigms,Rice,72.9,True,False,861
ITEM01255,REST0007,Reinvent Magnetic Web-Readiness,Rice,472.01,True,False,664
ITEM01256,REST0160,Optimize Out-Of-The-Box Channels,Combos,315.7,True,True,401
ITEM01257,REST0089,Grow User-Centric Paradigms,Rice,569.45,True,False,392
ITEM01258,REST0095,Matrix Plug-And-Play E-Services,Main Course,266.41,True,True,393
ITEM01259,REST0016,Unleash Front-End Channels,Rice,439.42,True,True,208
ITEM01260,REST0105,Whiteboard B2B Schemas,Desserts,88.46,True,True,464
ITEM01261,REST0122,Reinvent Real-Time Technologies,Starters,560.82,True,False,699
ITEM01262,REST0089,Matrix Proactive Relationships,Desserts,239.5,True,True,777
ITEM01263,REST0062,Implement Next-Generation Systems,Starters,338.2,True,True,593
ITEM01264,REST0030,Strategize End-To-End Systems,Breads,126.16,True,False,366
ITEM01265,REST0199,Enable Innovative Methodologies,Beverages,570.06,True,False,192
ITEM01266,REST0140,Monetize Clicks-And-Mortar Eyeballs,Rice,420.13,True,False,784
ITEM01267,REST0067,Visualize Bleeding-Edge Supply-Chains,Desserts,79.67,True,True,163
ITEM01268,REST0046,Incentivize Plug-And-Play E-Commerce,Beverages,135.36,False,True,527
ITEM01269,REST0043,Engage Virtual Systems,Beverages,269.91,True,False,737
ITEM01270,REST0183,Empower Value-Added Action-Items,Beverages,169.22,True,False,467
ITEM01271,REST0045,Disintermediate Leading-Edge Eyeballs,Beverages,217.54,True,False,841
ITEM01272,REST0188,Incubate Viral Technologies,Beverages,598.62,True,False,204
ITEM01273,REST0199,Innovate Efficient Partnerships,Starters,412.26,True,False,308
ITEM01274,REST0080,Generate Rich Channels,Main Course,557.22,False,True,673
ITEM01275,REST0032,Seize Transparent Models,Rice,289.69,True,True,851
ITEM01276,REST0008,Facilitate Next-Generation Supply-Chains,Rice,440.66,False,True,573
ITEM01277,REST0113,Innovate Best-Of-Breed Vortals,Starters,302.83,True,True,160
ITEM01278,REST0062,Unleash Turn-Key Content,Desserts,230.52,True,False,445
ITEM01279,REST0020,Transition B2C Systems,Starters,335.55,True,True,111
ITEM01280,REST0146,Aggregate Wireless E-Commerce,Combos,285.02,False,False,565
ITEM01281,REST0101,Seize Viral Systems,Beverages,589.3,True,False,748
ITEM01282,REST0006,Evolve Best-Of-Breed Interfaces,Main Course,322.89,False,False,294
ITEM01283,REST0084,Aggregate Value-Added Interfaces,Rice,496.11,True,False,173
ITEM01284,REST0108,Integrate Transparent Info-Mediaries,Desserts,416.75,True,False,485
ITEM01285,REST0157,Leverage Dynamic Metrics,Breads,313.79,True,False,235
ITEM01286,REST0004,Iterate Distributed Users,Starters,310.78,True,False,654
ITEM01287,REST0071,Facilitate Back-End Technologies,Breads,238.04,True,False,535
ITEM01288,REST0171,Transform Wireless Roi,Rice,108.84,True,False,138
ITEM01289,REST0084,Maximize Interactive E-Commerce,Starters,468.81,False,False,642
ITEM01290,REST0162,Facilitate Granular Web Services,Rice,554.95,True,True,753
ITEM01291,REST0100,Optimize Seamless Models,Starters,169.88,False,True,419
ITEM01292,REST0071,Engage Impactful Info-Mediaries,Desserts,559.12,True,True,655
ITEM01293,REST0033,Target Real-Time Relationships,Rice,177.77,True,True,799
ITEM01294,REST0143,Monetize Wireless Networks,Combos,341.54,True,True,452
ITEM01295,REST0120,Productize Clicks-And-Mortar Action-Items,Breads,238.99,True,False,613
ITEM01296,REST0168,Productize World-Class Vortals,Main Course,112.98,True,False,582
ITEM01297,REST0093,Transition Magnetic Paradigms,Desserts,79.06,False,True,515
ITEM01298,REST0133,Evolve Synergistic Solutions,Combos,250.94,True,False,469
ITEM01299,REST0178,Redefine Enterprise Content,Desserts,76.04,False,False,442
ITEM01300,REST0099,Enable Cross-Media Action-Items,Starters,107.31,True,False,424
ITEM01301,REST0066,Generate User-Centric Methodologies,Breads,128.26,True,False,466
ITEM01302,REST0054,Mesh Cutting-Edge E-Business,Rice,51.05,True,True,435
ITEM01303,REST0174,Drive Dot-Com Eyeballs,Breads,134.29,True,True,395
ITEM01304,REST0080,Incentivize Real-Time Deliverables,Desserts,367.5,True,False,123
ITEM01305,REST0139,Visualize Distributed Methodologies,Starters,500.74,True,True,541
ITEM01306,REST0124,Benchmark Customized E-Commerce,Breads,156.39,True,True,203
ITEM01307,REST0177,Aggregate Cross-Media Interfaces,Combos,94.48,True,False,511
ITEM01308,REST0151,Revolutionize Extensible Infrastructures,Rice,451.23,True,False,673
ITEM01309,REST0055,Repurpose Best-Of-Breed Communities,Beverages,54.49,True,True,764
ITEM01310,REST0005,Orchestrate Rich Relationships,Desserts,453.79,True,True,874
ITEM01311,REST0192,Strategize Sticky Architectures,Main Course,122.11,True,True,393
ITEM01312,REST0035,Whiteboard 24/365 Deliverables,Main Course,175.56,True,True,342
ITEM01313,REST0093,Re-Intermediate Sticky Mindshare,Desserts,116.04,True,False,441
ITEM01314,REST0119,Redefine Transparent Schemas,Beverages,186.04,True,True,732
ITEM01315,REST0197,Envisioneer Enterprise Channels,Starters,489.0,True,False,272
ITEM01316,REST0054,Innovate Collaborative Niches,Breads,122.9,True,False,515
ITEM01317,REST0003,Integrate B2B Interfaces,Breads,596.79,True,False,202
ITEM01318,REST0006,Deploy Wireless Interfaces,Beverages,229.9,True,False,259
ITEM01319,REST0087,Syndicate One-To-One Action-Items,Combos,557.08,False,True,356
ITEM01320,REST0110,Empower Leading-Edge Networks,Beverages,154.52,False,False,813
ITEM01321,REST0056,Unleash Strategic Roi,Rice,153.34,True,False,656
ITEM01322,REST0002,Whiteboard Value-Added Action-Items,Rice,360.93,True,False,675
ITEM01323,REST0082,Orchestrate Cutting-Edge E-Commerce,Main Course,77.83,True,True,295
ITEM01324,REST0094,Extend Wireless E-Tailers,Starters,490.55,True,True,490
ITEM01325,REST0166,Harness Impactful Communities,Starters,291.79,True,True,169
ITEM01326,REST0184,Seize Bleeding-Edge Interfaces,Combos,434.56,True,False,792
ITEM01327,REST0005,Repurpose Collaborative Technologies,Beverages,146.05,True,False,346
ITEM01328,REST0174,Engage Rich Convergence,Main Course,403.3,True,False,428
ITEM01329,REST0139,E-Enable Global Vortals,Main Course,376.74,True,False,257
ITEM01330,REST0193,Incentivize Killer Synergies,Rice,465.61,True,True,797
ITEM01331,REST0138,Monetize E-Business Web-Readiness,Breads,213.57,True,False,842
ITEM01332,REST0041,Target Integrated Mindshare,Combos,563.24,False,True,684
ITEM01333,REST0116,Empower Impactful Supply-Chains,Starters,578.72,True,True,154
ITEM01334,REST0044,Whiteboard Mission-Critical Metrics,Combos,527.47,True,False,585
ITEM01335,REST0090,Harness B2B Paradigms,Main Course,364.62,True,True,342
ITEM01336,REST0033,Unleash Back-End Users,Rice,281.16,True,True,452
ITEM01337,REST0056,Visualize Innovative Portals,Rice,81.9,True,False,509
ITEM01338,REST0140,Cultivate Extensible Architectures,Rice,570.98,True,False,826
ITEM01339,REST0002,Brand Bleeding-Edge Networks,Combos,573.48,True,True,114
ITEM01340,REST0001,Syndicate Sticky Portals,Breads,60.28,True,True,246
ITEM01341,REST0193,Deploy Open-Source Applications,Main Course,246.29,True,True,589
ITEM01342,REST0121,Embrace Transparent Roi,Beverages,534.02,False,False,755
ITEM01343,REST0125,Cultivate Open-Source Convergence,Beverages,94.47,True,True,124
ITEM01344,REST0033,Productize Virtual Users,Rice,158.11,True,True,710
ITEM01345,REST0103,Transform Cutting-Edge Solutions,Rice,588.27,True,True,790
ITEM01346,REST0036,Orchestrate Back-End Technologies,Breads,516.01,True,True,432
ITEM01347,REST0149,Whiteboard Frictionless Niches,Rice,551.63,False,True,273
ITEM01348,REST0084,Utilize Proactive Niches,Desserts,128.18,True,True,874
ITEM01349,REST0164,Implement Value-Added Initiatives,Main Course,166.22,True,True,389
ITEM01350,REST0026,Transform Synergistic Platforms,Rice,382.98,True,True,669
ITEM01351,REST0175,Iterate Back-End Action-Items,Rice,325.96,False,False,890
ITEM01352,REST0129,Drive Front-End E-Business,Main Course,214.18,True,False,244
ITEM01353,REST0166,Engineer Extensible Methodologies,Starters,536.12,True,True,221
ITEM01354,REST0142,Redefine Dynamic Channels,Desserts,545.76,True,False,126
ITEM01355,REST0090,Re-Intermediate Intuitive Experiences,Desserts,210.43,True,False,165
ITEM01356,REST0046,Strategize 24/365 Channels,Beverages,135.66,True,True,200
ITEM01357,REST0042,Productize Viral Markets,Rice,132.0,True,True,487
ITEM01358,REST0135,Engineer Magnetic Platforms,Main Course,316.43,True,False,193
ITEM01359,REST0055,Whiteboard Sticky Interfaces,Beverages,123.11,True,True,166
ITEM01360,REST0056,Brand Proactive Users,Combos,310.34,True,False,349
ITEM01361,REST0118,Extend Revolutionary Communities,Combos,304.06,True,True,241
